17.586182, 12.732934, 15.152801
17.586298, 8.811217, 15.170341
17.586182, 16.667589, 15.152765
19.725554, 0.447067, 4.268733
19.725555, 28.952972, 4.268445
19.746065, 28.06529, 8.30133
19.746048, 1.335847, 8.307274
19.764904, 3.132654, 12.003566
19.764843, 26.276947, 11.995017
19.776785, 22.903358, 14.328474
19.776777, 6.504064, 14.328725
19.779245, 14.7, 14.811767
19.779266, 10.564643, 14.823822
19.779263, 18.839821, 14.823409
22.163116, 0.93719, 4.907622
22.163128, 28.461706, 4.910717
22.172886, 1.99192, 9.006876
22.172815, 27.413679, 8.988155
22.180883, 24.880295, 12.384599
22.180883, 4.518939, 12.383186
22.185099, 8.345059, 14.161668
22.185104, 21.056465, 14.164161
22.185452, 12.572935, 14.323169
22.185453, 16.825377, 14.323433
24.946604, 0.516052, 2.113419
24.9466, 28.883919, 2.113533
24.937529, 1.528747, 6.183795
24.937475, 27.870466, 6.186396
24.928877, 26.177069, 10.024028
24.928877, 3.218894, 10.018243
24.922825, 6.415341, 12.702416
24.922796, 22.971125, 12.706475
24.920576, 10.510227, 13.665966
24.920584, 18.907909, 13.663857
24.92057, 14.7, 13.65275
27.750397, 12.675542, 12.879953
27.750397, 16.721699, 12.880127
27.752142, 8.685803, 12.658472
27.752186, 20.739983, 12.654253
27.766933, 24.351879, 10.918371
27.766851, 5.0574, 10.924928
27.79381, 2.520329, 7.769241
27.793831, 26.875864, 7.777353
27.826473, 28.179117, 3.977165
27.826485, 1.220712, 3.977575
30.481037, 14.7, 12.261678
30.48107, 10.94855, 12.259525
30.481081, 18.467808, 12.258744
30.492775, 7.299603, 11.444594
30.49309, 22.148739, 11.422303
30.524424, 4.213815, 9.237805
30.524374, 25.184002, 9.241513
30.570051, 2.233998, 6.055425
30.570189, 27.1717, 6.045197
30.619818, 28.652754, 2.582538
30.61981, 0.747513, 2.583009
33.035152, 16.434223, 12.015667
33.035156, 12.971313, 12.015602
33.040886, 9.577189, 11.66355
33.041058, 19.865509, 11.652585
33.063549, 6.385434, 10.28345
33.063911, 23.050968, 10.260308
33.101765, 25.606359, 7.951827
33.101563, 3.803929, 7.966588
33.148567, 1.881595, 5.093256
33.148548, 27.517597, 5.094852
35.482048, 14.7, 12.039305
35.484772, 17.883568, 11.88233
35.484703, 11.542764, 11.886375
35.499599, 8.461595, 11.009316
35.499836, 20.970867, 10.995678
35.526714, 5.67099, 9.409662
35.527058, 23.754547, 9.389124
35.563404, 3.327851, 7.249768
35.563408, 26.072111, 7.250005
35.602562, 28.289331, 4.943458
35.602562, 1.110647, 4.943429
37.902626, 13.204701, 12.218869
37.902641, 16.205307, 12.218058
37.913345, 10.238902, 11.679941
37.913456, 19.180603, 11.674335
37.935379, 7.416207, 10.562596
37.935551, 22.000124, 10.553953
